id,英文名,中文名,英文地址,纬度,经度,英文城市,中文城市,google纬度,google经度,高德纬度,高德经度,距离,距离分类,选择的纬度,选择的经度,选择的经纬度,原始经纬度
810122,Hanting Hotel Shiyan Tianjin Road,汉庭酒店,"No. 11 Tianjin Road, Maojian District",32.63224,110.80224,Shiyan,十堰,110.7961021,32.63499751,110.7961011,32.63499751,0.652114866,1,110.7961021,32.63499751,"32.63224,110.80224","32.63499751242369,110.79610207570117"
810121,Hanting Express Hotel Aksu East Street,汉庭酒店,"No. 1 East Street, Aksu",41.16982,80.26322,Aksu,,80.26103027,41.16888026,,,0.21132888,0.5,80.26103027,41.16888026,"41.16982,80.26322","41.16888026308084,80.26103027474528"
810056,Banwan Hotel,恩施摆手缘宾馆,"No.180, Hangkong street",30.2822,109.47852,Enshi,恩施,109.4736154,30.28538225,109.4736385,30.28502935,0.564760875,1,109.4736385,30.28502935,"30.2822,109.47852","30.285029350819535,109.4736384703596"
810053,Xixia Sophia Culture Theme Hotel,西峡索菲亚文化主题酒店,Intersection of Shiji Avenue and,33.31496,111.48062,Nanyang,南阳,,,111.4745817,33.31682858,0.599253309,1,111.4745817,33.31682858,"33.31496,111.48062","33.316828575740516,111.47458173143026"
810036,Jinkaixuan Hotel,佛山高明御柏酒店,"NO.311 Gaoming Avenue, Gaoming District",22.88413,112.88105,Foshan,佛山,,,112.8759506,22.88716389,0.62182206,1,112.8759506,22.88716389,"22.88413,112.88105","22.887163888187924,112.87595062311952"
810035,Home Inn Kunming Beichen Avenue,都江堰嘉瑞酒店,Intersection of Yingbin Avenue and,30.98248,103.63846,Chengdu,成都,,,103.6361354,30.98476288,0.336700133,0.5,103.6361354,30.98476288,"30.98248,103.63846","30.984762882278027,103.63613535301239"
810034,Foshan Colorful Season Hotel,维也纳酒店,"Xiaobian Community, ChangAn Town,",22.81231,113.82399,Dongguan,东莞,,,113.7689549,22.78049958,6.658882405,5+,113.7689549,22.78049958,"22.81231,113.82399","22.78049958415295,113.76895485692391"
810033,Hangzhou Oujiang Hotel,杭州瓯江酒店,"6 6th Avenue, Ecomomic and Technique",30.30193,120.34572,Hangzhou,杭州,,,120.3411627,30.30454662,0.52565249,1,120.3411627,30.30454662,"30.30193,120.34572","30.304546623077982,120.34116273437618"
810032,Taibaofeng Hotel,深圳观悦酒店,"Jinchanda Mansion, Guanguang Road,",22.73115,114.0183,Shenzhen,深圳,,,114.0132377,22.73395496,0.605728851,1,114.0132377,22.73395496,"22.73115,114.0183","22.733954957472417,114.01323765725299"
810031,Shishi Hualin Hotel,石狮华林大酒店,"279 Jiu'er Rd, Shishi District",24.73233,118.63049,Quanzhou,泉州,,,118.6261906,24.73511092,0.532987609,1,118.6261906,24.73511092,"24.73233,118.63049","24.735110922949456,118.62619058554584"
810030,Shenzhen Song Qiao Hotel,日照山水大酒店,"No.35 Haibin 5th Road, Donggang District",35.39879,119.53246,Rizhao,日照,119.5273635,35.3991592,119.5269691,35.39915019,0.464786039,0.5,119.5273635,35.3991592,"35.39879,119.53246","35.39915919878383,119.52736353610214"
810029,GreenTree Inn NanJing CaoChangMen Nanyihou Stress Hotel,格林豪泰南京草场门南艺后街店,"No.81, ShiTouCheng Road, GuLou District",32.05956,118.75109,Nanjing,南京,118.7459641,32.06189552,118.7462041,32.06162847,0.515245335,1,118.7462041,32.06162847,"32.05956,118.75109","32.06162847363837,118.7462041430031"
810028,Jinjiang Inn Renming Road - Anqing,广州珠江新岸公寓,"28 Yuhan Road, south of Guangzhou",23.10366,113.31488,Guangzhou,广州,,,113.3094596,23.10618615,0.621773846,1,113.3094596,23.10618615,"23.10366,113.31488","23.106186154355452,113.30945961461197"
810027,Biway Fashion Hotel,柏维风格酒店,"Lianhua Plaza, Jingkai Road",35.76244,115.04453,Puyang,濮阳,,,115.0387327,35.76228834,0.524538627,1,115.0387327,35.76228834,"35.76244,115.04453","35.76228833675011,115.03873271371125"
810026,GreenTree Inn Hefei Chaohu City Xiangyang Road Hotel,格林豪泰合肥巢湖市向阳路店,Yuxi Road and Xiangyang South Road,31.58777,117.88482,Chaohu,巢湖,,,117.8796309,31.589824,0.542618406,1,117.8796309,31.589824,"31.58777,117.88482","31.58982400013133,117.8796308991587"
809962,QuietYard YangshuoRiverside HolidayHotel,阳朔闲庭度假美宿,"No.40, Feicaishan Village",24.92392,110.51516,Guilin,桂林,,,110.5008163,24.92697836,1.487951876,5,110.5008163,24.92697836,"24.92392,110.51516","24.926978359109224,110.50081629066675"
809954,Shanghai Wonderoom Apartment Xintiandi,拾间城市精品公寓新天地店,No. 255 Dalin Road,31.21234,121.48352,Shanghai,上海,121.4792834,31.21455002,113.3295159,22.99836513,0.472249032,0.5,121.4792834,31.21455002,"31.21234,121.48352","31.21455002242945,121.47928343408576"
809885,Lijiang Buwuzhai Hostel,丽江不务斋客栈,"No.91, Wu Yi Street, Wen Sheng Xiang",26.87362,100.24122,Lijiang,丽江,,,100.2399642,26.87689422,0.383649105,0.5,100.2399642,26.87689422,"26.87362,100.24122","26.87689421693229,100.23996415820679"
809883,Golden Coast New Century Resort Wenzhou,Golden Coast New Century Resort Wenzhou,"No. 288, Yan Gang Avenue",27.86536,121.1652,Wenzhou,温州,,,121.1608236,27.86911603,0.599170149,1,121.1608236,27.86911603,"27.86536,121.1652","27.869116034236157,121.16082364260079"
809862,Hong Zhou Century Hotel,Hong Zhou Century Hotel,"No. 533-545 Xinjiao W Road, Haizhu Dist.",23.07694,113.29153,Guangzhou,广州,113.292099,23.08083461,,,0.435231018,0.5,113.292099,23.08083461,"23.07694,113.29153","23.080834607739185,113.29209899015073"
809851,San Want Hotel Xining,西宁神旺大酒店,79 Changjiang Road,36.6192,101.77403,Xining,西宁,101.7720565,36.61922261,101.7723799,36.61914893,0.147713275,0.5,101.7723799,36.61914893,"36.6192,101.77403","36.61914892935782,101.77237993312248"
809850,Jun Chen Health Hotel,番禺君宸养生酒店,"No.183-8 Fuhua East Road, Shiqiao Street",22.94611,113.3746,Guangzhou,广州,,,113.3690372,22.94842681,0.625570557,1,113.3690372,22.94842681,"22.94611,113.3746","22.948426812866295,113.36903719023165"
809819,Wonderoom Design Apartment on the Bund,拾间城市精品公寓外滩店,No. 299 Emei Road,31.24952,121.49136,Shanghai,上海,121.4864414,31.2518438,121.4848791,31.2491034,0.534685646,1,121.4864414,31.2518438,"31.24952,121.49136","31.251843795686348,121.48644138742061"
809778,The Bamboo Hotel Shanghai Hong Qiao Airport,般佈酒店（上海虹桥机场店）,"No.1028 Hua Jiang Road, Jiading District",31.26928,121.35162,Shanghai,上海,,,121.3199171,31.23363457,4.973780342,5,121.3199171,31.23363457,"31.26928,121.35162","31.23363456780153,121.31991714419233"
809358,Wonderoom Boutique Apartment PeopleSquare,拾间城市精品公寓人民广场店,No. 318 North Chongqing Rd,31.22843,121.46883,Shanghai,上海,121.4642875,31.23035616,121.4389248,31.24472007,0.482605267,0.5,121.4642875,31.23035616,"31.22843,121.46883","31.230356162922924,121.46428754705903"
809321,Hangzhou Water Museum Tao Hotel,杭州水博园道谷酒店,"118-1 Shuibo Avenue, Xiaoshan District",30.26251,120.30783,Hangzhou,杭州,,,120.3082772,30.25870211,0.424318195,0.5,120.3082772,30.25870211,"30.26251,120.30783","30.258702109086443,120.3082771672654"
809295,Binhai Grand Hotel,温州滨海大酒店,"No.4567, Yongqiang Avenue",27.91066,120.82755,Wenzhou,温州,120.8234963,27.91389858,120.8236488,27.91269366,0.445288402,0.5,120.8236488,27.91269366,"27.91066,120.82755","27.91269366475953,120.82364875076998"
809281,Wonderoom Boutique Apartment Tianzifang,拾间城市精品公寓田子坊店,No. 201 Zhaojiabang Road,31.20326,121.46369,Shanghai,上海,121.4592327,31.2049152,121.4346922,31.2439392,0.462730616,0.5,121.4592327,31.2049152,"31.20326,121.46369","31.204915204721388,121.45923268288676"
809266,Kong Yi Hotel - Haikou Airport Branch,空翼酒店 (海口美兰机场店),"104 Country Road, Meilan District",19.93824,110.49847,Qiongshan,,,,110.4925552,19.93980298,0.642926457,1,110.4925552,19.93980298,"19.93824,110.49847","19.9398029795713,110.49255518812859"
809262,Bo Yi Hotel - Meilan Airport Branch,波翼酒店 (海口美兰机场店),"Meilan Town, Meilan Garden",19.95004,110.50667,Qiongshan,,,,110.4943772,19.94096642,1.632471381,5,110.4943772,19.94096642,"19.95004,110.50667","19.940966417802223,110.49437715113649"
809061,Suzhou Taihu Star No100 Villa,苏州太湖之星 100 号别墅,"No100 Taihu Star Estate, Changsha Island",31.19004,120.36027,Suzhou,苏州 (苏州),,,120.3567366,31.19111086,0.357096788,0.5,120.3567366,31.19111086,"31.19004,120.36027","31.19111085561574,120.35673660577228"
809059,Suzhou Taihu Star No98 Villa,苏州太湖之星 98 号别墅,"No 98 Taihu Star Estate, Changsha Island",31.18995,120.36016,Suzhou,苏州 (苏州),,,120.3567366,31.19111086,0.350763755,0.5,120.3567366,31.19111086,"31.18995,120.36016","31.19111085561574,120.35673660577228"
809055,Chu Tian Yin Xing Hotel,乌鲁木齐楚天银星大酒店,639 Qitai Road,43.78981,87.58823,Urumqi,乌鲁木齐,87.5853417,43.78845757,87.58539671,43.78877076,0.255615937,0.5,87.58539671,43.78877076,"43.78981,87.58823","43.788770761419954,87.58539671424526"
809025,ARRIVEE HOTEL,道达尚品酒店,No.191-193 Huangpu Middle Avenue,23.12423,113.35936,Guangzhou,广州,113.3539097,23.12676196,113.3536891,23.12667033,0.624720558,1,113.3539097,23.12676196,"23.12423,113.35936","23.126761958445716,113.35390974512165"
809021,Wuzhen Yourge Garden Hotel,乌镇优格花园酒店,"188 Hongqiao Road, Wuzhen",30.74017,120.48795,Jiaxing,嘉兴,,,120.4836474,30.74182784,0.451155871,0.5,120.4836474,30.74182784,"30.74017,120.48795","30.74182783986686,120.48364743120894"
808998,Golden Palm Hotel,珠海金棕榈酒店,No.133 Cuiwei East Road,22.25349,113.54483,Zhuhai,珠海,,,113.5395874,22.25609258,0.612436345,1,113.5395874,22.25609258,"22.25349,113.54483","22.256092581762125,113.539587382467"
808933,Greentree Inn Shantou Haibin Road Chousha Building,格林豪泰汕头海滨路抽纱大厦商务酒店,"Shantou Chousha Mansion, 16 Haibin Road",23.35141,116.6956,Shantou,汕头,,,116.6911124,23.35424915,0.556263995,1,116.6911124,23.35424915,"23.35141,116.6956","23.354249146852315,116.69111244991443"
808463,Metropolo Nanjing South Railway Station Hotel,锦江都城酒店 - 南京南站店,"No.50, Andemen Street",31.97598,118.76187,Nanjing,南京,118.7579903,31.97427161,118.7562835,31.97449989,0.412741707,0.5,118.7579903,31.97427161,"31.97598,118.76187","31.974271606311866,118.75799033760086"
808455,Vatica TianJin JingHai District Bus Station Home World Plaza Hotel,青皮树天津市静海县汽车站家世界购物广场酒店,No. G104 Highway and Dong Fang Hong Road,38.92724,116.93117,Tianjin,天津,,,116.9256469,38.92631566,0.489805099,0.5,116.9256469,38.92631566,"38.92724,116.93117","38.92631565611633,116.92564694338964"
808453,Greentree Alliance Jiangsu Yangzhou Middle Wenchan,格林豪泰江苏扬州文昌中路市政府酒店,"No.668, Wenchang Middle Road, Hanjiang",32.39393,119.41863,Yangzhou,扬州,119.4132137,32.39599109,119.4162503,32.39872332,0.55850707,1,119.4132137,32.39599109,"32.39393,119.41863","32.39599109143578,119.41321369629232"
808452,Greentree Inn Guangdong Shantou Changping Road Exp,格林豪泰广东汕头长平路快捷酒店,No.42 Changping Road,23.36201,116.70453,Shantou,汕头,116.6997808,23.36451897,116.7001311,23.36450245,0.527719949,1,116.7001311,23.36450245,"23.36201,116.70453","23.364502446245936,116.70013110980423"
808451,Greentree Inn Tianjin Huayuan Subway Station Guiyu,格林豪泰天津华苑桂苑路商务酒店,"No.18, Guiyuan Road",39.09095,117.12514,Tianjin,天津,117.1189888,39.08945558,117.1182362,39.08947178,0.557441091,1,117.1189888,39.08945558,"39.09095,117.12514","39.089455576283896,117.1189887913396"
808379,Shanghai Yuelin Homestay,上海悦临家庭旅馆,"#41, No 28 Luda Road",31.10669,121.69735,Shanghai,上海,,,121.15841,30.90215425,56.24278404,5+,121.15841,30.90215425,"31.10669,121.69735","30.902154247205463,121.15841002387776"
808291,Alley Residences,巷陌,"Fanghua Street, Wuhou District",30.62361,104.05443,Chengdu,成都,,,104.0536763,30.62601268,0.275996246,0.5,104.0536763,30.62601268,"30.62361,104.05443","30.626012678818324,104.05367628440247"
808274,Wuzhen Shibajian Theme Inn,Wuzhen Shibajian Theme Inn,"No.268 Qingzhen Road, Wuzhen",30.73214,120.49366,Jiaxing,嘉兴,,,120.4893369,30.73448945,0.489136132,0.5,120.4893369,30.73448945,"30.73214,120.49366","30.734489451292266,120.48933693586422"
808270,Wuzhen Zishizhai Guesthouse,乌镇紫石斋民居,"No.91 Longyuan Road, Wuzhen",30.74048,120.48913,Jiaxing,嘉兴,,,120.4836397,30.74985067,1.164329797,5,120.4836397,30.74985067,"30.74048,120.48913","30.74985066915812,120.48363974061596"
808251,Xi'an Boffo L Hotel,西安铂菲朗酒店,"Fengcheng 7th Road, 101",34.33736,108.93333,Xi'an,西安,,,108.9258322,34.33928525,0.722219281,1,108.9258322,34.33928525,"34.33736,108.93333","34.33928524761504,108.92583224054107"
808225,Shanghai UIN Hotel,上海云隐行旅酒店,"No 10, Lane 166, Shen Chang North Road",31.22062,121.30868,Shanghai,上海,,,121.3059454,31.22163728,0.283927353,0.5,121.3059454,31.22163728,"31.22062,121.30868","31.221637277914212,121.30594537613332"
808224,Wushe International Youth Hostel,乌舍国际青年旅社,"No. 158, Ziye Road, Dong Zha, Wuzhen",30.73753,120.49527,Jiaxing,嘉兴,,,120.491295,30.74071412,0.519147776,1,120.491295,30.74071412,"30.73753,120.49527","30.74071411529687,120.49129500390555"
808186,Yiyuan Garden Inn,懿园园林客栈,No.16 Dongxi Street,31.07966,121.26187,Shanghai,上海,121.2575644,31.08169804,121.446233,31.2049478,0.468895901,0.5,121.2575644,31.08169804,"31.07966,121.26187","31.081698040404653,121.25756436409101"
808181,Metropolo Shanghai Hongqiao Airport Wuzhong Road,锦江都城酒店 - 上海虹桥机场吴中路店,No.1050 Wu Zhong Road,31.17859,121.3871,Shanghai,上海,121.3835289,31.1796249,121.3823378,31.18045632,0.359231454,0.5,121.3835289,31.1796249,"31.17859,121.3871","31.17962490088637,121.38352892591267"
808180,Metropolo Baotou Railway Station Hotel,锦江都城酒店包头火车站,"No.76, Kundulun District",40.62381,109.82757,Baotou,包头,,,109.8173116,40.62241333,0.881740927,1,109.8173116,40.62241333,"40.62381,109.82757","40.62241332904197,109.81731156455261"
808179,Metropolo Shanghai Hongqiao Airport NECC Hotel,锦江都城酒店 - 上海虹桥枢纽国家会展中心店,No.628 Suining Road,31.21571,121.34453,Shanghai,上海,121.3399616,31.21756121,121.3399485,31.21851278,0.481276891,0.5,121.3399616,31.21756121,"31.21571,121.34453","31.217561205575926,121.33996155640185"
808178,Metropolo Yining Development Zone Hotel,锦江都城酒店伊宁开发区店,"No.20, Shenzhen Road",43.94435,81.27066,Yining,伊宁,,,81.26753915,43.94350509,0.267557432,0.5,81.26753915,43.94350509,"43.94435,81.27066","43.94350509185211,81.26753915288991"
808174,Vienna Hotels Guanlan People Road Peace,维也纳酒店观澜人民路和平店,"No. 24, Guanlan People Road",22.70245,114.04711,Shenzhen,深圳,,,114.0420565,22.70526549,0.60564094,1,114.0420565,22.70526549,"22.70245,114.04711","22.70526548657569,114.04205649999697"
808170,Lijiang Village House,丽江桐墅精品客栈,"No. 86 Wenlin Lane, Yishang Street",26.87674,100.24728,Lijiang,丽江,,,100.2409645,26.87762939,0.635218171,1,100.2409645,26.87762939,"26.87674,100.24728","26.87762938614877,100.24096446385845"
808168,Shanghai shanhai sky hotel,杉海云天酒店,No.634 Chengnan Road,31.04184,121.76402,Shanghai,上海,121.6907693,31.19228401,121.7597612,31.04380186,0.461081043,0.5,121.7597612,31.04380186,"31.04184,121.76402","31.04380186332454,121.75976119957684"
808147,Wuzhen Youyou Inn,乌镇悠悠小栈,No. 199-201 Huange Road,30.75065,120.4903,Jiaxing,嘉兴,,,120.485861,30.75279269,0.48691378,0.5,120.485861,30.75279269,"30.75065,120.4903","30.752792688409315,120.48586102156207"
807911,Nanzhugong Hotel,北海南珠宫酒店,"No. 225 Beihai Avenue, Haicheng District",21.46264,109.10396,Beihai,北海,109.0990834,21.46565851,109.0997382,21.46522759,0.523022163,1,109.0997382,21.46522759,"21.46264,109.10396","21.46522759126049,109.0997382233022"
807903,Tulips International Hotel,北海郁金香大酒店,Intersection of Beijing Road and Beihai,21.46826,109.12392,Beihai,北海,,,109.1201637,21.47099026,0.492896307,0.5,109.1201637,21.47099026,"21.46826,109.12392","21.47099025818303,109.12016372036743"
807889,City Comfort Inn,城市便捷酒店,Baiyun District of Guangzhou City No.,23.1585,113.28038,Guangzhou,广州,,,113.2831433,23.25944328,11.18273375,5+,113.2831433,23.25944328,"23.1585,113.28038","23.259443281135265,113.28314332458861"
807885,Vienna Hotel Shaoguan Mine Park,维也纳酒店,"Hongxing Trade Building, Yihua Road,",24.79614,113.57838,Shaoguan,韶关,,,113.5729885,24.79923656,0.644089977,1,113.5729885,24.79923656,"24.79614,113.57838","24.799236563561507,113.57298850404055"
807883,Pingyao Deshengchang Inn,平遥德盛昌民俗客栈,"No. 2 Shangdongmen Street, Pingyao",37.20137,112.19251,Jinzhong,晋中,112.1860466,37.20028793,112.1776483,37.20884711,0.586237259,1,112.1860466,37.20028793,"37.20137,112.19251","37.20028792623657,112.18604655879908"
807869,Zhuhai Lizhou Hotel,立洲酒店,"No. 1035 Yuehai Middle Road, Xiangzhou",22.22663,113.55004,Zhuhai,珠海,,,113.544903,22.22940463,0.612275816,1,113.544903,22.22940463,"22.22663,113.55004","22.229404632431834,113.54490299107903"
807868,Pod Inn Xi'an Giant Wild Goose Pagoda,布丁酒店,"No. 60 Cuihua South Road, Yanta",34.21045,108.95637,Xi'an,西安,108.9504558,34.21328643,108.9516638,34.21188817,0.462111914,0.5,108.9516638,34.21188817,"34.21045,108.95637","34.211888165512086,108.95166380402269"
807867,Lijiang Fulin Inn,丽江福临客栈,No.115 Qiyi Street & Xingwen Alley,26.86861,100.2377,Lijiang,丽江,100.2361126,26.87309639,100.2364998,26.87218174,0.413332813,0.5,100.2364998,26.87218174,"26.86861,100.2377","26.872181741967548,100.23649982768295"
807865,Qingya Hotel Huangshan,黄山清雅大酒店,"No. 1-6 Huiyun Trade City, Tangkou",30.06362,118.17416,Huangshan,黄山,,,118.16863,30.06633996,0.612569398,1,118.16863,30.06633996,"30.06362,118.17416","30.066339960931487,118.16862996059012"
807861,Zhangjiajie Hetianwan Inn,张家界禾田湾客栈,"Pengjiapu, Guanli Road, Yongding",29.10676,110.47989,Zhangjiajie,张家界,,,110.6888603,29.40932708,39.2075782,5+,110.6888603,29.40932708,"29.10676,110.47989","29.409327082359543,110.68886030682532"
807850,Home Inn,如家快捷酒店,"No. 98 Tiancheng Road, Jianggan District",30.28629,120.19659,Hangzhou,杭州,120.1925342,30.28860209,120.1490322,30.28062495,0.466848686,0.5,120.1925342,30.28860209,"30.28629,120.19659","30.288602092127306,120.19253421679409"
807847,Elan Boutique Hotel,怡莱精品酒店,"No. 1255 Xuelin Street, Xiasha Street,",30.31523,120.334,Hangzhou,杭州,,,120.380553,30.23268055,10.18864703,5+,120.380553,30.23268055,"30.31523,120.334","30.232680553366347,120.38055298580359"
807845,Golden Sun Star Holiday Hotel,泰宁金阳明星度假山庄,"Xiafang Wharf, Dajin Lake, Taining",26.86787,117.10464,Sanming,三明,,,117.0997615,26.8709216,0.591038359,1,117.0997615,26.8709216,"26.86787,117.10464","26.870921601010235,117.0997615478001"
807842,Shenzhen Golden Paris Hotel,深圳金色巴黎酒店,"No. 2 Longguan West Road, Dalang",22.65925,114.00417,Shenzhen,深圳,113.9987543,22.66153346,113.9989767,22.66160377,0.593995561,1,113.9989767,22.66160377,"22.65925,114.00417","22.6616037666452,113.99897671676112"
807830,Beihai Bainian Fudi Hotel,北海百年福帝酒店,"No. 155 Sichuan South Road, Haicheng",21.4536,109.11875,Beihai,北海,,,109.1149632,21.45606856,0.478302469,0.5,109.1149632,21.45606856,"21.4536,109.11875","21.45606856117257,109.11496317418836"
807826,Haiyue Hotel,漳州海悦酒店,"No. 40 Minzhu Road, Xiangcheng District",24.51139,117.65544,Zhangzhou,漳州,117.6507851,24.51457466,117.6510097,24.51477527,0.584971842,1,117.6510097,24.51477527,"24.51139,117.65544","24.514775274509983,117.65100969641378"
807821,Mantanghong Hotel,北京满唐红酒店,"No.1, East Shimeng road, Dajiaoting",39.89482,116.49883,Beijing,北京,116.4829069,39.89161162,116.4931137,39.89330161,0.517143639,1,116.4931137,39.89330161,"39.89482,116.49883","39.89330160902869,116.49311369123947"
807810,Zhuoshang Silk Hotel,阆中卓尚丝绸酒店,"No. 55 Zhangfei North Road, Langzhong,",31.59058,105.97287,Nanchong,南充,105.9711154,31.58758585,105.969108,31.59276425,0.371416607,0.5,105.9711154,31.58758585,"31.59058,105.97287","31.587585853221345,105.97111539806116"
807806,Changdao Xinhai Holiday Hotel,长岛心海假日酒店,"No. 300 Haibin Road, Changdao County,",37.93262,120.73243,Yantai,烟台,,,120.7287453,37.93627919,0.519503495,1,120.7287453,37.93627919,"37.93262,120.73243","37.93627918717394,120.72874533890699"
807803,Wo Chan Inn Old Town,丽江古城卧禅客栈,"No.148-2 Wenming Valley, Dayan Old Town",26.87229,100.24549,Lijiang,丽江,,,100.2424799,26.87524723,0.443647546,0.5,100.2424799,26.87524723,"26.87229,100.24549","26.875247229248007,100.24247993398288"
807801,Womei Express Hotel,防城港沃美便捷酒店,"No. 1 Renmin Road, Fangcheng District",21.76609,108.36059,Fangchenggang,防城港,,,108.3568188,21.76878229,0.490932895,0.5,108.3568188,21.76878229,"21.76609,108.36059","21.768782293457324,108.35681875263268"
807800,Chengdu Yingbin Spring Hotel,成都迎宾春天酒店,"No.299, Yingbin Avenue. Jinniu District",30.71001,104.00818,Chengdu,成都,104.0059447,30.71227756,104.0061799,30.71220689,0.309884436,0.5,104.0061799,30.71220689,"30.71001,104.00818","30.71220688595766,104.00617986278503"
807797,Yixin International Hotel,乌海市亿信国际酒店,"No. 1 Jianshe Road, Haibowan District",39.6702,106.81258,Wuhai,乌海,,,106.8081449,39.66913249,0.398577832,0.5,106.8081449,39.66913249,"39.6702,106.81258","39.669132487786705,106.80814491892721"
807790,Furan Hotel,玉溪富然大酒店,"No. 99 Shanhu Road, Hongta District,",24.35972,102.53972,Yuxi,玉溪,102.5385666,24.36273732,102.5385564,24.36263746,0.344041431,0.5,102.5385564,24.36263746,"24.35972,102.53972","24.362637462726468,102.53855638393395"
807785,Qingyuan Lianzhou Guangda Hotel,清远连州光大酒店,"No. 103 Beihu Road, Lianzhou",24.78522,112.37613,Qingyuan,清远,112.3706278,24.78784966,112.3706257,24.78795865,0.628042778,1,112.3706278,24.78784966,"24.78522,112.37613","24.787849656164962,112.37062775052215"
807781,Zhongan Shangyu Hotel - Beihai,北海中安商寓酒店,"Zhongan Mansion, No.17 Guizhou North",21.47307,109.10547,Beihai,北海,,,109.1013163,21.47523594,0.492779374,0.5,109.1013163,21.47523594,"21.47307,109.10547","21.47523594432974,109.10131627657677"
807774,Pod Inn Hotel,布丁酒店,"No. 26 Gaoxin Road, High-tech Zone,",34.23642,108.90682,Xi'an,西安,,,108.9131019,34.26124148,2.813515722,5,108.9131019,34.26124148,"34.23642,108.90682","34.261241475069475,108.91310192417812"
807771,Shenzhen Qiyou Youth Hostel,深圳栖游青年旅馆太空舱胶囊公寓,"Floor 4, Block B, Xinhuan Mansion",22.54614,114.08227,Shenzhen,深圳,,,114.0771248,22.54896659,0.614878492,1,114.0771248,22.54896659,"22.54614,114.08227","22.548966590066314,114.07712475481836"
807770,Go Inn,大理市森及美朵客栈,Shang Cai Yuan 12-2,25.68735,100.16004,Dali,大理,113.1120997,23.03445094,100.1589531,25.690196,0.333633541,0.5,100.1589531,25.690196,"25.68735,100.16004","25.69019600371401,100.15895307576093"
807769,Pod Inn,布丁酒店,"No. 65 Shiwukui Lane, Shangcheng",30.23682,120.1691,Hangzhou,杭州,120.1645002,30.23918778,120.124978,30.25702374,0.514716431,1,120.1645002,30.23918778,"30.23682,120.1691","30.23918778105369,120.16450015629681"
807764,Pudding Hotel,布丁酒店,Shaanxi xi 'an beilin reaching no. 1,34.25036,108.94278,Xi'an,西安,,,108.9490946,34.25853366,1.077198355,5,108.9490946,34.25853366,"34.25036,108.94278","34.25853366220642,108.94909459509486"
807758,Qingxige Business Hotel,南京青樨阁商务宾馆,"No. 19-12 West Shanqiao North Road,",31.96901,118.727,Nanjing,南京,,,118.7214715,31.9711423,0.573576043,1,118.7214715,31.9711423,"31.96901,118.727","31.971142303982685,118.72147150401055"
807756,Huizhou Yijia International Hotel,惠州亿嘉盛酒店,"No. 32 Sanxin South Road, Jiangbei,",23.11092,114.40831,Huizhou,惠州,114.4039795,23.11344892,114.4036473,23.11344682,0.524615352,1,114.4039795,23.11344892,"23.11092,114.40831","23.113448919981153,114.40397952365188"
807749,Pod Inn,布丁酒店,"CBD Pedestrian Street, Chuanshan",30.50161,105.57656,Suining,遂宁,,,105.5731123,30.50443751,0.455845693,0.5,105.5731123,30.50443751,"30.50161,105.57656","30.504437507895837,105.57311229511414"
807747,Chengdu Skysail International Apartment,成都思格赛尔国际公寓,"No.186, East Daqiang Street, Jinjiang",30.66265,104.07463,Chengdu,成都,104.071877,30.66532941,104.066707,30.66799535,0.397304857,0.5,104.071877,30.66532941,"30.66265,104.07463","30.665329411355113,104.07187697650691"
807746,Ausotel Lianyungang,连云港杰瑞澳斯特酒店,"No. 18 Hailian East Road, Xinpu District",34.60187,119.19237,Lianyungang,连云港,,,119.1867669,34.60258674,0.5200721,1,119.1867669,34.60258674,"34.60187,119.19237","34.60258673941483,119.18676691718225"
807744,Pod Inn Beijing Tuanjie Lake,布丁酒店,"No. A2-1, Building 2, Beiwutiao,",39.93332,116.47119,Beijing,北京,116.3662205,39.92778265,116.4556937,39.87444336,6.670187138,5+,116.4556937,39.87444336,"39.93332,116.47119","39.87444335970139,116.45569367224485"
807739,Wuzhen Shingle Hotel,乌镇木瓦精品主题客栈,No. 111 Huanhe Road,30.74989,120.49182,Jiaxing,嘉兴,,,120.4874261,30.75196676,0.479600576,0.5,120.4874261,30.75196676,"30.74989,120.49182","30.751966759168575,120.48742611852607"
807737,James Joyce Coffetel,武汉纽宾凯·尚居酒店,"No. 151 Hongkong Road, Jiang'an District",30.60193,114.28745,Wuhan,武汉,114.285884,30.59806799,114.2817254,30.60426292,0.453725476,0.5,114.285884,30.59806799,"30.60193,114.28745","30.598067994952846,114.285884037938"
807731,Wuzhen Grand Canel Hostel,乌镇大运河客栈,"No.51-57 Changxin Street, Dongzha",30.49813,120.29887,Hangzhou,杭州,,,120.4869561,30.74266318,32.55992297,5+,120.4869561,30.74266318,"30.49813,120.29887","30.74266318318479,120.48695607161825"
807730,Rizhao sea Estimate Le Grand Large Hotel,日照海估大酒店,"No.Beishou road, Donggang district",35.40465,119.54901,Rizhao,日照,,,119.5435675,35.40465628,0.494382252,0.5,119.5435675,35.40465628,"35.40465,119.54901","35.40465627612299,119.54356745625883"
807728,Zsmart Zhishang Hotel Shanghai People's Square,Zsmart智尚酒店,"No. 75 Yunnan South Road, Huangpu",31.22771,121.48071,Shanghai,上海,121.4761965,31.229755,121.4863607,31.22138351,0.486136364,0.5,121.4761965,31.229755,"31.22771,121.48071","31.22975500371972,121.4761965396872"
